epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,332.695,0.83469,0.08683,0.06897,0.49314,1.05511,0.99374,1,0.995,0.75548,0.98131,0.9875,0.98673,0.98673,1.00665,0.09402,0.00435,0.39494,1.19117,0.00134,0.00134,0.00134
52,339.037,0.80048,0.08066,0.06645,0.49225,1.03493,0.99957,1,0.995,0.77565,0.98708,0.9875,0.98651,0.98651,0.96236,0.08866,0.01197,0.3803,1.18088,0.0013268,0.0013268,0.0013268
53,345.681,0.82314,0.08131,0.07372,0.49686,1.05998,0.99951,1,0.995,0.72362,0.98702,0.9875,0.98161,0.98161,1.08647,0.09593,0.01054,0.40604,1.25954,0.0013136,0.0013136,0.0013136
54,352.124,0.82865,0.09036,0.06756,0.49883,1.06402,0.99895,1,0.995,0.76653,0.98646,0.9875,0.98498,0.98498,0.97097,0.09498,0.00279,0.37358,1.1849,0.0013004,0.0013004,0.0013004
55,358.435,0.80636,0.07734,0.05923,0.48903,1.04199,0.99961,1,0.995,0.74455,0.98711,0.9875,0.98628,0.98628,1.01458,0.08669,0.00378,0.38161,1.21288,0.0012872,0.0012872,0.0012872
56,364.826,0.82681,0.08203,0.0557,0.49032,1.05186,0.99958,1,0.995,0.719,0.98708,0.9875,0.98738,0.98713,1.10872,0.09151,0.0069,0.39575,1.32558,0.001274,0.001274,0.001274
57,371.113,0.79872,0.06497,0.05614,0.47193,1.04402,0.99955,1,0.995,0.72481,0.98705,0.9875,0.98288,0.98288,1.09611,0.08857,0.00743,0.38876,1.31066,0.0012608,0.0012608,0.0012608
58,377.509,0.80111,0.07855,0.06475,0.48798,1.04162,0.9996,1,0.995,0.72163,0.9871,0.9875,0.98067,0.97825,0.98474,0.08882,0.00444,0.38159,1.23395,0.0012476,0.0012476,0.0012476
59,383.831,0.7864,0.06859,0.05534,0.47291,1.03761,0.99933,1,0.995,0.7371,0.98684,0.9875,0.98066,0.98066,1.04599,0.08424,0.00167,0.38951,1.26029,0.0012344,0.0012344,0.0012344
60,390.318,0.80678,0.08059,0.06593,0.47543,1.04427,0.9996,1,0.995,0.75483,0.98711,0.9875,0.98847,0.98528,1.01308,0.09115,0.00383,0.36397,1.22045,0.0012212,0.0012212,0.0012212
61,396.667,0.79097,0.07577,0.06987,0.47648,1.0388,0.99334,1,0.99475,0.75937,0.98092,0.9875,0.98695,0.98695,1.02152,0.09122,0.00175,0.38457,1.24242,0.001208,0.001208,0.001208
62,403.185,0.77805,0.06911,0.05841,0.46434,1.04031,0.99911,1,0.995,0.76787,0.98662,0.9875,0.98607,0.98607,0.96253,0.08818,0.00356,0.36535,1.2027,0.0011948,0.0011948,0.0011948
63,409.649,0.75785,0.06896,0.05851,0.46042,1.0231,0.99345,1,0.995,0.76114,0.98102,0.9875,0.98419,0.98419,0.98082,0.08561,0.00227,0.37754,1.20365,0.0011816,0.0011816,0.0011816
64,416.051,0.77301,0.06357,0.05354,0.45474,1.03638,0.99956,1,0.995,0.76701,0.98706,0.9875,0.98677,0.98677,0.97543,0.08539,0.00253,0.36391,1.19941,0.0011684,0.0011684,0.0011684
65,422.474,0.74951,0.07018,0.05773,0.45389,1.02764,1,0.99992,0.995,0.73779,0.9875,0.98742,0.98599,0.98599,1.01066,0.09162,0.00509,0.37857,1.24453,0.0011552,0.0011552,0.0011552
66,428.807,0.75504,0.06854,0.05136,0.47072,1.0259,0.99954,1,0.995,0.78193,0.98705,0.9875,0.98513,0.98513,0.96142,0.08235,0.00327,0.35748,1.19163,0.001142,0.001142,0.001142
